item_id,order_id,product_id,amount,status,item_timestamp
f08cb216-3e39-40ba-baf8-6bcfffaf2316,02708129-1014-4295-a762-b453812395ca,fe594eb7-1402-4766-833b-2dc00d0bdfc5,86.68,Shipped,2024-03-30 12:16:52.040474
8e453d1c-d56e-44b3-9340-ed1951ea3b59,662f6042-5a1c-4155-afa6-c17284d0ac0f,56516549-9938-41de-8ed8-711e0cf529db,58.06,Pending,2024-01-27 23:23:27.456206
4cbdb7e2-f151-4f96-8750-e1edaf4919e6,5bb757b9-9c6d-4c75-8c81-ae8e15e4ddce,df8cb5de-da69-4145-a504-707d139a6d05,58.44,Shipped,2024-01-06 07:34:37.804029
cc7cce45-d7c7-471d-9586-13773abe1e86,7dee8bc5-d603-4466-ae75-efb5e0119cca,ecef0c86-edb4-412c-b88c-bbb980479912,24.32,Pending,2024-05-01 23:07:18.417729
fa3289fb-063e-4079-baf5-ba06cf500111,34488721-ccaa-41ea-9ba3-517f61f3f592,beb633f9-9190-4140-a357-1767fb57fe0d,48.36,Shipped,2024-06-20 03:12:21.869306
cafff3f7-61d6-4a5d-8ff0-78907589f192,c8a99e71-7878-4dca-9dde-a7cc453797d0,d32f68c8-fc61-44f3-b024-be77718d900c,42.36,Shipped,2024-02-08 17:34:31.687233
caadf311-7efb-47b9-bd48-ccd4d0e9d628,0077622c-f789-402f-8f27-a8ef29b92f99,64ffc99c-e5a3-4f70-91b2-fa31222f8d86,32.05,Pending,2024-02-12 11:34:27.903455
e3d361cc-8db7-467b-b745-89bd18337e64,eb77f6dc-ee5a-410a-a47b-d06f1016ae39,78942694-2deb-4d49-97be-e096b16cad40,79.93,Delivered,2024-04-30 00:18:42.723405
3b53f5de-d65a-42c0-bb5a-8eafb0aa31da,0d7a84f6-447f-4481-af23-e512355b23d7,8dc5f40c-0a56-48b4-9b8f-654d0a850adb,48.24,Delivered,2024-02-11 19:09:31.439441
3ad90d76-cb52-4e14-a624-65a4e430248e,aded0df5-801e-4810-9ad1-15185808a463,65a3a79c-6f0e-4f03-a862-aba3ea3fd583,46.19,Pending,2024-02-08 18:28:56.070357
39ebfa66-f860-4f22-a2a9-849e2db1a682,4f619be9-d869-4510-b988-8cf9530d4363,01e38968-bb27-4882-b32d-0154b30777a9,11.76,Pending,2024-05-18 16:52:42.913036
c1307e2f-3dff-4f8f-aa71-4af4158e370a,9bf19197-7b2e-4a15-8eb8-a6ade3c23d2f,d6842a96-c3a4-4d28-910d-b2a83074f2b7,37.6,Pending,2024-02-01 12:40:30.334769
e9c21836-67e9-4916-9c3d-bcbab63ba4ca,a19d05b1-137a-438e-9603-092f59b61230,dfa2df46-c42e-4255-8cc6-e2dc026f9310,41.87,Delivered,2024-04-11 20:45:37.500036
0d7fd570-10f1-489b-8e31-11d85acbd64c,be5dddb6-e30d-40f7-84c8-9234c00fdea4,8d4a0701-f5cb-4780-b840-8ce8fb850333,75.6,Pending,2024-04-08 05:47:10.549801
74c6bff7-a470-493f-9c67-f273c84c7032,8136e021-0133-4625-a06f-1b6d349c9610,5a44ad37-6b1f-4d1a-b0b2-96dc858ed1bd,78.06,Pending,2024-05-19 20:23:25.667706
eb2f95f7-019c-424d-96e0-cfd95001349c,be5dddb6-e30d-40f7-84c8-9234c00fdea4,e1b5b671-e365-4623-8268-357acae26afe,83.57,Shipped,2024-03-15 01:10:10.305045
fcc6febc-6a08-439a-8a2b-7de36172714c,bc293922-5203-4782-a77d-0a536b125b12,943fa433-e0e2-4b10-a87a-64266e2c5573,90.27,Shipped,2024-04-05 07:49:26.168583
26950a08-a1e3-4067-84c8-7ee2a540ee2c,2753d8e2-ba43-4dcd-ba5e-9f8153bbaaef,da276368-fe41-4d39-bc54-4b319caff7a8,51.4,Delivered,2024-01-27 12:58:43.367316
f4aef68e-8f14-4eb7-9497-d59eb0dca3ca,108ee0a9-5bea-4674-a971-c7d590157e04,1c1e3ae7-4d53-427b-b16d-7107dccad439,94.91,Delivered,2024-05-04 04:14:50.749299
89c38571-cd07-4e16-adb9-56911128b4a8,c775b9bb-a59a-4c74-b082-a4f8f626e23d,67180621-1eec-48e3-a274-4b228febd1dc,43.54,Delivered,2024-02-23 19:40:32.352704
ce9c525f-c68f-49ff-91ed-cfdc0ddd598c,87fbc9de-2633-4e17-b00a-734c7f2870ba,7ec2237b-ff18-4200-900e-17f9e36fcad2,65.31,Pending,2024-03-23 14:53:40.982663
4517db2c-7544-4f71-9777-c6a46d5d25af,38fe6468-c9d8-4831-8168-8ec6c110cad7,52b7d6d1-255f-4eaf-94a4-4d2125fe85a3,72.51,Shipped,2024-01-01 04:41:01.599543
ab84ddcc-d027-49f4-b96e-709c0e642dbe,22a8447f-9c4d-4739-8e5f-57b529b31ddc,503662dd-5198-4bda-a381-c55d4f7eab8e,56.06,Delivered,2024-03-03 05:41:18.071437
e73e9ccf-6a07-4c8c-ab81-9a0388946b49,e3cc6dd9-7e73-4de5-82d7-8b88b634be60,f02b8c36-b3fc-4a6c-9a42-d99f4435547e,56.58,Delivered,2024-06-05 22:51:51.549104
a6e65360-4c86-44c3-b35d-ea27bcfb908a,438150c0-8bb2-4d66-aaf4-fb7fcc0db6d7,8dc5f40c-0a56-48b4-9b8f-654d0a850adb,75.8,Pending,2024-01-07 17:30:54.143108
82a64113-9b2a-4d42-91b3-f38721c09d7c,4a0e8810-63f6-4ffe-935d-10b0069ad1f2,8cc81664-038e-4362-a78c-d0b91203a2f0,14.5,Pending,2024-05-04 23:17:23.660691
34133021-1963-4981-86ad-c6f0c3a76fe5,8dadf2c0-10b3-489d-90c7-414aee46b2de,f4b88a01-f50a-42f2-af9f-6ff2635d6882,43.44,Shipped,2024-04-18 10:00:07.689629
4316f37a-11e2-42a3-859b-48fe6a069e55,3a76fe29-8b3c-4ea6-a4eb-5522b49a0704,f02b8c36-b3fc-4a6c-9a42-d99f4435547e,32.76,Shipped,2024-05-29 20:50:28.320827
98ee9140-54d4-4507-8f37-1297c068542b,b82a7e65-6caa-43ff-a8a8-1ee3f6c75c22,8a06c77c-0650-4985-9a04-e7d2cafa896b,93.8,Delivered,2024-06-10 21:23:59.027663
c852ffc6-0914-456f-92f2-84a45cbef520,d266850b-b6e0-4e9c-b196-5a10f8c98f98,5b6129b7-9fd4-4b55-8b6c-c216ac1bf18e,3.99,Pending,2024-05-24 08:04:42.244183
4ff53798-6046-426b-a917-e907cab1acb2,baebe5c5-efe4-4279-a28d-7a60758a2416,2ead9050-451d-409f-b019-f1bcecd3e5f5,56.69,Pending,2024-05-10 08:04:29.785257
a2cfeec9-5c7f-4dd9-8a73-8cc6ade24588,14f18762-950b-4cd9-9f10-02464964da79,9788beb8-4bcf-487a-81b3-e048c2ee6216,57.92,Shipped,2024-03-11 08:04:40.227914
09bda554-f11c-4db7-8798-78246f6bf72e,34587371-775d-49fd-9ab7-42f967bd043f,2b23a4b5-a26b-4934-9f2f-72ed98664637,85.37,Delivered,2024-02-19 08:56:51.187057
ec133529-468c-4b6d-a21b-3371b988d666,c58657c6-be05-4851-8759-7d522147a89e,c16a18d9-8a92-431a-8df2-c69b56c81828,9.48,Delivered,2024-02-13 14:05:24.077803
0d271b95-3ba8-4645-8133-c9055f9e8833,3a87b3a8-1d97-4b95-9dd9-e13e313cd958,edaa5d4b-d51a-41f8-a69b-e8311e796515,48.91,Delivered,2024-02-03 09:16:55.843362
ef74d66c-9b9b-4c8f-9b76-c4a221b006ed,3a87b3a8-1d97-4b95-9dd9-e13e313cd958,92e1a01a-fc3a-4a9a-aa3e-c97b12ff3b45,91.71,Pending,2024-01-29 04:23:07.413018
960a4517-b3bd-4e75-9f31-8b1780142f84,49cc3f01-3bab-479e-9821-1887678ab883,87de697e-e78d-45b9-a089-24b740e74831,46.75,Delivered,2024-06-13 12:49:03.190115
a57265b8-3058-4606-993c-dcffa67b5020,ebf32ea8-060a-4511-b164-a812f1ab02af,fe0403f9-6ae8-4e86-9b8a-7ef20f58e97f,26.38,Shipped,2024-02-23 23:26:21.878336
9ae2c901-3822-4378-ab8e-c3b7d73f26d8,9e964087-dd8a-4bee-8f2a-4ef210f13543,11de65c9-47b7-4c50-b0e3-718e04e9ad1e,37.59,Delivered,2024-05-17 04:20:31.098293
82f90822-dc64-4f5e-8516-dabddcf4afae,6ffe97a2-1426-4a54-8070-f7cd47fe9967,dad2a61c-41d1-49ea-96b1-6c78daa68703,69.98,Delivered,2024-06-08 17:29:08.939679
e0a7e0d1-2d79-4dc7-8a2f-9e6e392a4bd0,eb77f6dc-ee5a-410a-a47b-d06f1016ae39,266023eb-8812-49cc-a4b5-877f6e9388ae,23.26,Pending,2024-06-13 17:35:36.347923
64cb8250-6747-4d7d-b631-1c1339b2bf37,358d8159-32c5-46b2-bee5-874abebf8740,ad8a529b-fd37-466d-b05e-1faa6915d128,98.47,Pending,2024-05-11 03:21:12.206245
f97be9b3-536f-4a1d-b781-2f77632cda99,6535b69a-f0c2-464c-a086-52ba5afd9f4a,fe0403f9-6ae8-4e86-9b8a-7ef20f58e97f,39.3,Pending,2024-03-31 16:47:36.574414
6f331a67-2338-4de4-82b8-53c4548d48f6,847cf875-6f9c-4462-a6b4-76aa862f38e2,458a38a0-176c-4f38-a485-dc79ee4b7eae,22.76,Delivered,2024-01-05 12:37:28.447665
474c11ee-e4bb-418d-bb37-05cf5e4a4f2a,38a15883-1402-4358-92ec-8c3a745bf8a9,8120f1cd-5694-45d7-9c56-eaa3dfb78db0,35.52,Delivered,2024-04-27 10:29:41.102312
7aac3ee4-83a1-4fb8-bb5c-1b2b50e9fe4b,2e9a3984-d29b-4167-b7d9-792e5528e038,a3cbe102-ff0f-431e-b65f-8a45ae1983da,95.46,Delivered,2024-03-08 01:44:54.493471
077da339-1311-4fa9-9e4a-07dfdeb6e7a6,cd51552c-921c-466d-9a39-fb677d0d40e1,51e8ba9e-b90c-4404-b8bd-d04ee416274a,84.38,Shipped,2024-04-26 10:04:04.619709
c7273ddc-9037-4e79-8bca-f6159ed7e343,cc3ef256-d13a-4a21-b0d0-93dd6021a017,9f2c27a8-edba-4893-9b4f-4cb710b55eee,4.06,Shipped,2024-01-12 23:55:22.612060
526bb037-568c-494c-b20d-181258634de7,a2f7c3af-4f45-413a-951a-aaf4a8f35c95,1c5ff44f-b33e-418d-a87f-19c64f540d72,33.11,Pending,2024-01-01 00:58:35.503569
613568f5-147a-4a26-97b7-ec09a8ccf23a,d5a4c262-c68e-4d67-be28-0887409532ed,5ef7648a-71dc-42cd-b031-8c98a804daff,81.99,Shipped,2024-05-29 14:54:50.068188
76798d53-130a-49da-bebf-7fb22ebca6b7,c0257c16-bce1-4650-8895-5284e1eef764,e0dc3376-f346-4943-9116-90aa19bd6350,54.54,Pending,2024-06-03 16:24:00.642494
91e28775-5bce-4b85-82ce-160f4bc62473,ac09b1b7-3836-413e-8851-3b1c51598f34,ba2d8419-22cf-450a-893a-ec50edd700f0,86.95,Pending,2024-03-25 02:58:11.896615
51d86b4d-cf15-4260-9928-60dbc97f00c6,9d2a2afe-4047-4ec7-b298-a38d451223fd,0df93904-0994-429e-970f-2961fe40760c,44.34,Delivered,2024-05-03 06:39:30.263470
6a175749-7be1-494e-ab57-90ca0e1faabe,04e7472e-c98b-48db-950f-abca7b53660b,266023eb-8812-49cc-a4b5-877f6e9388ae,39.34,Shipped,2024-01-23 09:13:33.740928
4a3a2d50-6f37-47ac-a2d0-275fd44d38e0,0a33835a-e981-4b19-86ef-9e86437c6e3a,e37e126c-f0d4-4b67-8efc-5d4226a23a18,60.92,Pending,2024-01-06 04:43:20.536247
4ece91cd-e4ee-4cc9-a189-09227394a818,2db546ef-715d-4828-b7af-9058935d33dc,afb4e685-3245-4818-92cc-230297bab23e,9.28,Pending,2024-02-18 08:31:35.866151
d359c39c-b4b7-4da9-8713-5f08396dd6cf,49edc313-79d7-4f99-b501-8e48043eda91,120cc2b0-8844-4ecc-9ca2-8ef066dae996,57.17,Pending,2024-04-03 19:28:03.979842
1d0a6d51-17d9-427f-a308-d501a50f5487,3600c398-66c9-4b29-b8ad-0b1a5324e68a,f65f2efe-a5f2-46f1-8047-efc6843b2dc3,52.99,Shipped,2024-04-13 03:51:41.113693
7b2c2f4f-d5af-4939-8b2d-5c68045c36cc,198754b6-4dc3-483d-9b54-af1c7b4fef4e,df11a0b9-03ad-410e-b16a-00a8faeb3d37,63.81,Shipped,2024-05-12 00:43:09.855033
4970d48b-bb4f-4ea1-a716-8afb92275e8e,d49c2b35-77cd-44e6-840a-99c1ed5d9016,f4562554-e550-4479-9446-c9b6b9e6e881,36.68,Pending,2024-05-17 23:36:18.042966
7f33f622-f9c2-4b27-9ff0-d47e72586eed,cd2cd2d5-5d79-43e6-a766-1db733faeda4,f515c735-0f69-4834-a9e3-d1fab84fcc81,81.89,Shipped,2024-06-15 08:07:35.868584
a3aa9889-a6d8-43a4-9e95-b18cf56954a8,27209bc8-004b-4876-b74b-1ed8fe53775f,011f40b7-ecd3-45d0-bab5-7d327d1833b3,19.97,Shipped,2024-01-25 14:07:33.657195
b798ff26-f94a-4171-adc0-53c3f81a2070,3a76fe29-8b3c-4ea6-a4eb-5522b49a0704,76e3ecca-b7f3-4fbb-a2f6-4681990b946e,93.85,Shipped,2024-05-10 01:45:10.597790
46ef641d-caf2-4cc7-be58-896ecf14390b,d5a4c262-c68e-4d67-be28-0887409532ed,9f214a08-b8b4-41d3-af83-54749198be3d,93.37,Shipped,2024-04-22 22:51:01.308500
8edee1af-e480-46dc-a97a-64af456ea070,294fac85-c062-4321-bcae-cb4fa906c3e2,a8fb5b48-fc29-4a94-b985-391745d97916,30.41,Pending,2024-02-05 09:57:30.188224
b632faa2-b235-4e5d-acb6-87cbb4ac5dde,a786853a-3614-4e70-9332-c47e3a34a32b,ecd92b8d-d74d-4463-8e3e-95fc0b310ddf,18.82,Delivered,2024-04-29 08:45:08.822052
263b8eb4-cbdd-4fc7-b977-7b33ee752bd0,25dc4a0e-21ab-4bc7-b3fb-4d2c73f9157f,ed7fcb2e-3b98-4650-894f-f1f90cebc9e7,87.63,Shipped,2024-01-14 05:37:33.040040
c2878799-0697-4a80-ab32-420fedb55980,f2d6bd6c-fa68-4044-b3c8-2fff72e7224b,63d5ea0f-51a4-494c-bb2b-0eb317e40d47,63.48,Shipped,2024-02-25 18:06:44.589705
15206d18-3ebb-448c-a5ad-396ef77500e1,43d3a9e7-4a45-41cf-b5c8-0e76e7b40fa5,eebe6e6c-b6e3-46f8-bd82-692dbe274b3e,9.38,Pending,2024-06-16 09:52:20.248440
8eb1de99-5f05-438a-b51d-119acfdd9559,3e0a41c2-1a27-45d5-b996-9054923cf2a2,117eef01-2a73-4299-9193-3d2e022cdc62,79.09,Delivered,2024-01-15 16:42:07.876859
9c594b35-6444-425f-9773-39b843e3cd81,4fad42a7-d6fe-46a0-adb8-5b754973a992,96068eb3-cb4d-4093-b6fc-2d668fafa023,7.14,Shipped,2024-06-08 02:19:17.526067
01625c23-c6ed-4134-819a-bef16bf4854f,af8c8c6d-c653-4295-ac4d-ab46e05e048e,c1fe856f-1ef0-48e6-9e4c-b0a3a7a20423,93.14,Shipped,2024-05-26 05:58:49.782937
201f142e-b19f-4274-af01-8d163fea57dc,23f69774-5da8-4387-8ac4-55ce6da10b98,a4f007d4-05d3-4311-b249-b120800b0e65,78.86,Pending,2024-01-18 16:34:48.607236
bf47aa98-1b82-47e6-866a-37dead4c6a47,520f4c80-5925-487a-b057-38cd469b7a57,9e30a085-f969-401b-8f03-13eb924e0f63,87.39,Pending,2024-01-31 19:38:04.031527
03cc233c-4ec3-47d1-9b48-517dc2d3ff11,97d64255-5585-497a-904e-3d81b676d5a1,abacf9eb-4b82-46b6-b55f-d7ccfa5e43ed,94.09,Delivered,2024-02-02 18:25:27.248405
b7d183bf-8531-474e-bd82-05270d378411,1aec94c2-b2a4-487c-b65b-9ab1ce245de4,0a814b2e-418a-4b8c-aef8-b29d2920325c,88.77,Pending,2024-04-18 14:59:50.358724
8695a384-528f-4e55-814d-63b337b8010f,6f926091-6cdb-4177-a0a3-a9b6afbe07a7,154ed583-59cb-4eb3-8032-319f788d787a,81.6,Shipped,2024-01-03 20:34:09.394489
ada4e915-d826-4bd5-b119-60feb666a3e1,02708129-1014-4295-a762-b453812395ca,5c475ac0-10c8-4119-aa8e-46558c2f6974,24.17,Delivered,2024-04-18 15:15:56.358252
d5fa9c35-ad90-4f0a-812e-ec8fcc522abe,3e23bd7b-6359-496f-b903-02dd4d71c9d1,fac0cf93-7f0b-4ba3-849d-c037ddc8863f,76.32,Delivered,2024-02-07 02:22:46.860790
297d92a3-6820-4900-b266-00950cec102f,64bb23a3-4b62-4c36-a2a3-a22319625cfc,74897423-f826-4799-8940-0fecee5ba2be,31.23,Shipped,2024-01-28 18:51:51.189195
3b5fa966-cb51-419a-9d62-7ff081b175db,c88d4c04-8476-4c40-9074-f4f29d1561ce,86d6f381-b87a-4bb8-89f2-c22b1bc1261a,42.37,Shipped,2024-02-04 11:33:23.263652
3f4e5b0b-3426-48bd-b3a7-5a6dd02ec780,c7329f7a-c504-41a4-9c2c-7cbc1d89878c,4d0c6c00-481a-4669-a36c-770035d09c42,60.24,Delivered,2024-05-24 03:55:05.339737
53278752-c76b-46e4-a4c2-1c3427382d00,e6fb69a3-fa1f-463e-b9fb-dba95550f003,ae425a19-1647-4985-9358-a8840d742bc8,75.99,Delivered,2024-05-23 01:43:35.628199
60ce746e-cf87-4b34-b491-aab001ea0376,47639ff6-9be1-4fc6-8330-e418e708c21c,e0dc3376-f346-4943-9116-90aa19bd6350,29.76,Delivered,2024-03-26 10:09:15.889184
d2d2243f-1e68-4e2d-8fb9-31c8d2862416,00860b6c-6b06-4694-8708-f7aa4375d5e4,4d044ae3-3ad8-45ee-bcaf-8cfacd176a9c,39.54,Delivered,2024-03-11 07:27:49.907537
40036816-33cd-4596-a3e4-89c58a5b8899,35f53ff2-589c-4c7a-896d-1da306e5501d,54164f08-4e9b-4236-828b-c8d87312ce33,49.46,Pending,2024-03-08 23:05:36.365605
73d6164a-673e-4d4f-91c9-53d4548fc835,9e60e2d7-4969-42c6-a132-b9a716cb712b,f152fa7d-e8c4-4d31-b0ae-30c60e457632,52.47,Pending,2024-04-12 09:51:39.394373
4b7c1b8d-7f20-458f-b024-63dff06b3f96,8f423864-a56c-46d0-8d91-7f8cd9f7c144,1b47abec-e84c-4c1f-bda7-e6a1c0b1283d,58.56,Shipped,2024-06-07 17:17:46.217396
7c5e9d84-2314-44c0-84d8-cc2261bf5b8c,8dadf2c0-10b3-489d-90c7-414aee46b2de,09225fd1-199c-495e-b647-37a4694f1a97,47.16,Delivered,2024-02-25 22:31:05.254801
9e03295d-10ff-4fea-8523-9dbfd0f55cf7,22a8447f-9c4d-4739-8e5f-57b529b31ddc,c220cfb4-f757-4621-bd34-cde5aec3675d,28.0,Delivered,2024-02-06 05:14:57.807045
2e4880fc-f83f-41ae-b576-514fd0fde271,abbd7c18-c6fb-4613-9934-a0f14a12bb15,1cf9c405-a639-4f38-83ff-6daa8d862273,2.57,Shipped,2024-04-14 15:44:44.981644
c6b530e1-afe0-49b0-a0b4-09a050920467,f8df5c6b-57a5-46a3-b173-4bd30ad67140,d9a31359-d681-4a2b-bb3f-b3f710be6e4a,78.64,Shipped,2024-03-29 03:09:19.117419
59dee687-256d-446f-9802-e1610eab7e4a,7cfffc6f-9585-4d39-8d1d-9cf87911f71c,f4df379c-b3c2-4147-8ecf-f3c754648125,19.34,Shipped,2024-05-22 15:12:08.017424
7da948de-6e5c-45ab-bbbf-03780f76aa00,9de8054e-f69f-4609-bcd8-e328b7861630,cc85db23-9f26-48cd-8ab0-38a4371a6d49,8.12,Delivered,2024-05-18 21:47:05.388085
58e39846-b3fa-4733-b5ec-79b73c4c5725,86001b3b-856a-443d-bb30-f7624e8c98cf,aa4fa79d-8c87-45a4-adba-b27f1b556254,53.24,Pending,2024-05-14 22:58:31.591398
9b96fd2c-fad7-4847-84f8-833cec0162ae,47efb7fc-1a6e-4eb7-a863-523daaa62022,63afaf1f-bdad-43e6-b8a3-93c6da75b63f,34.94,Shipped,2024-01-23 00:13:23.727452
96bbe516-8ec5-4862-9db7-d8ee03cea9d4,c4522711-90f3-4192-920f-0b01f2c911b1,6bd229fc-89c0-4fe5-8220-3d3fb6d81ae2,11.32,Pending,2024-01-15 06:16:39.378275
4e1cc940-d883-4dcf-bb04-af3c230d533d,ee2d1b20-cb3b-468b-9589-2563c4c0f839,05943afc-d789-4c40-b24e-ea5771c47f6d,3.86,Delivered,2024-02-24 10:51:09.175143
d1e99b4d-07da-4eec-9458-4d8be904de27,e8f28b71-18c7-4302-b6ab-3970b07a7cb9,1c5ff44f-b33e-418d-a87f-19c64f540d72,40.69,Pending,2024-01-17 08:20:16.172431
738bdbf4-fae7-4449-b5f4-93f26d447715,f842fbdb-2240-4a49-9311-afaf39499dbf,3c6f567b-9595-44a1-a421-3fab8db7e3a3,59.71,Delivered,2024-02-15 02:03:32.848531
9eb0ca3e-8f99-4596-8742-3126728e7a03,0b153414-fa0a-438b-b821-9768440e60ab,f65f2efe-a5f2-46f1-8047-efc6843b2dc3,71.99,Pending,2024-01-25 07:08:49.396316
4d013255-b230-4d16-86a7-6bef04567181,d824ad67-8c94-409c-beb2-3f4a0c88dffb,7f6826d5-3b44-4823-bbfe-aab071f8d9f4,22.77,Shipped,2024-02-20 11:07:23.434379
283228dd-f960-47ce-928c-0865bf06a60b,922fc0f4-1f96-4ef9-ac57-5d29423605c8,d32f68c8-fc61-44f3-b024-be77718d900c,33.88,Delivered,2024-02-17 20:57:47.916423
cb2e4393-8d86-4ef7-b0a8-d5c5613c85d1,893a7d69-b8dd-442e-99ad-0c93411956f8,c5730e5d-8296-4713-ab48-b3616ffc262c,67.66,Delivered,2024-04-29 07:03:57.397676
6695137e-584a-4b72-8b59-b835240f2a95,2aad51fa-2484-401b-9286-1eb299820954,e61f1dad-1ec7-4114-aaf5-7a449f91c7b4,25.61,Pending,2024-05-29 17:57:08.432078
459c6724-428e-499d-90a0-57f9528858c5,286830c0-64fa-4982-a5e3-1d954a733b20,c3bd5a90-c1d1-420e-b4c4-88c6543d14c4,67.93,Delivered,2024-01-01 15:22:48.874676
fd0d93f1-6177-432b-b65b-27d505294513,a786853a-3614-4e70-9332-c47e3a34a32b,7aec1013-0bf7-4131-9d17-042802ef6fd1,4.82,Delivered,2024-06-04 18:12:41.287368
d4d0fefc-0ff9-44e6-a26f-a4a6fa132cd2,cc3ef256-d13a-4a21-b0d0-93dd6021a017,3233ce9f-b248-42dd-aaf1-1564974ee16a,33.49,Shipped,2024-02-24 09:45:25.645052
93fd5b90-792a-415b-a211-6bf83eda1006,6763ad85-e19f-4209-b729-39e28b901c6d,dfa2df46-c42e-4255-8cc6-e2dc026f9310,40.36,Delivered,2024-01-02 03:48:26.167429
a65c0d97-f03a-4598-8a29-8e580871c03d,92787bc0-d29d-4b99-931e-c89c7264bfa4,abacf9eb-4b82-46b6-b55f-d7ccfa5e43ed,57.11,Pending,2024-06-14 09:46:35.060710
54f4e9fa-5992-4359-bd96-09fcade4a5ec,f7652d85-8556-4b7d-acfb-a74169afb358,257867b3-0ecb-43be-bce5-1aa8c926399b,37.03,Delivered,2024-06-07 18:04:20.502754
41d1b319-ac30-4ed9-aaa4-1ca475762566,1b499a50-7d6a-47d4-8120-547ebf046542,b5edcd6d-1110-41ba-a9cd-0454606d733d,10.39,Shipped,2024-02-21 17:50:18.112885
6e71a50f-749f-43ed-b5a4-026a77513e07,b6c3d232-6d1a-4d3f-94ec-89c5df76f330,cd08eacd-5891-490b-917f-49b46f0bcfe6,3.0,Shipped,2024-04-22 19:24:20.225610
0be84254-0485-4e8a-8d85-3e4a139b29f7,f449bc32-13a4-45ae-b50d-31f6fd1aed3b,0bd7d218-da7f-4577-9652-1878aca985c5,85.6,Pending,2024-05-20 03:08:33.928756
962aad49-eb42-42b6-bb7c-b57d0fa1665b,f7b7eafe-1411-4d0f-90ac-1818db641772,7056ff55-ab4b-419d-af90-d26a0e6a44fc,88.48,Pending,2024-04-22 17:00:25.685951
6b7411f5-527e-4912-854d-50f73ba6072c,9b6b81e9-aa49-4877-b252-de45bbff4405,ae2b19b3-191c-47e6-8e9c-733d2d3f9e47,15.52,Shipped,2024-03-29 04:08:25.490806
f091d732-4f45-4f70-8d45-764945a0b87f,4fad42a7-d6fe-46a0-adb8-5b754973a992,f917aecc-4b65-4041-87ae-06ecfc320ef2,4.06,Shipped,2024-06-02 12:44:41.720427
10554b27-ed2b-4161-bb2b-e2511f7b9ff8,093534ef-310c-49a6-9b85-6b3682d0d478,970d600b-383e-4bea-b3e2-fa0a19c19e39,83.94,Delivered,2024-03-22 09:37:34.221385
cee26230-40e5-476b-9d29-84d5453e3e9b,4d595d0e-4427-41a6-9a26-4c3fec9f3388,ed68a44c-bbe1-4596-a739-ed272976306b,32.26,Pending,2024-04-07 10:56:27.538801
ba8bde43-9be1-4df7-a4b0-850d0d6acde7,35c8b5dc-5c92-4eae-b412-7cc6c1787159,18b5f7f1-d1fe-4ae3-a7c3-69004052a1b7,68.72,Pending,2024-04-30 12:35:05.163298
20f3c20b-a74a-4e86-acfe-19c43d55f5a5,2d437c37-3512-49b9-8690-42843516baa1,9546e400-5fd4-4c41-ae1b-d6d8852b0165,53.37,Delivered,2024-06-13 22:31:49.587362
cbf3b5a8-45a5-45a2-ab2e-1698ff4426e4,8c2a7acd-d4bd-402c-8acc-8c56a343298f,5c08a392-adfe-4610-9941-d11e45719f90,40.54,Shipped,2024-03-07 09:28:49.961836
915450d9-3281-45f0-9b23-000f872ef770,ada4a196-c153-45e9-b3e8-b8c9abc168ed,962dc746-7799-4d97-9571-8ca2b1e4c041,65.22,Shipped,2024-06-03 20:18:00.427219
8fad8a14-7c5a-44c0-b7b1-87e245d89e3c,19359c88-1e76-416c-a89b-569c913bea91,e1b5b671-e365-4623-8268-357acae26afe,55.21,Shipped,2024-01-09 22:26:21.322236
527ab07f-082b-4100-b761-7d3f4764c26c,1c227392-ce05-465a-bfa5-a92436c5bead,e5549a42-4edb-4d80-92c7-97f6a46328e8,47.32,Pending,2024-03-24 18:16:31.091865
65c7553d-b655-49b3-ba2d-60955f33e5e6,2551a4b9-4e29-4fc1-8926-84f84e46d915,63196dc5-8ed6-4c45-a41d-edd7bbac79f3,93.71,Shipped,2024-06-10 07:04:52.295931
015b1894-2b22-4fc4-8437-e3ff4494d292,bf86eb8a-b0f5-4233-859f-84e5738a2cac,49e810c3-4d5b-470a-99f3-b447d431e9ef,3.56,Pending,2024-05-27 04:22:18.128177
3bcc0110-023c-4cd2-97fa-292400a36c6e,3a96cef5-9754-49e8-9362-d96959da4e0d,ee968842-7a88-464d-953d-a1e35eb48222,93.08,Delivered,2024-01-12 13:08:24.605885
0454b3a7-288d-4861-9733-145515d48e1f,bd2c9a04-3dd4-448c-bb1f-36b7c2deb770,f23090f5-59a7-4b8a-8f9f-f9a68bfef670,17.45,Shipped,2024-04-10 08:59:39.255517
b7f821fd-159d-4d3f-90c7-c3bd8db5b1d5,d5937718-1458-43ad-aae2-91b45477d814,9dad0377-c4ce-4518-a5b2-79a719552c1a,20.14,Delivered,2024-02-27 14:23:25.320597
68163ac9-aa44-4db3-8952-64ccdda7822c,0964eff7-b10d-4634-bfc7-cbacd87b8415,1c1e3ae7-4d53-427b-b16d-7107dccad439,97.94,Shipped,2024-03-03 23:48:32.585331
0e0d30d0-b4f7-4696-93fe-7827ffdcfaac,37f6346c-a561-4849-9f3d-655787744d00,c18aaeb1-9827-45b2-ae54-3345152e6a7c,93.58,Delivered,2024-03-16 22:06:39.309538
