product_id,name,supplier_id,category,price,stock_avaialable,status,product_createtimestamp
ea0fb72d-4d64-47e5-a786-42c2bf3939ab,country,8578978f-2e63-46b9-82a4-29550eff4759,hundred,177.64,12,Active,2024-03-30 20:03:44.538962
16476de2-861a-4477-90e6-0b150701c2a4,push,257f297f-1c44-47d3-b51f-2d020db0c2d0,piece,471.77,383,Out of Stock,2024-01-26 16:29:16.785601
57820e03-7cd2-4846-a534-46138e970402,that,bbc69a8c-8bd3-434f-9411-3c1324dacccf,and,41.67,742,Out of Stock,2024-03-05 13:13:02.654710
63196dc5-8ed6-4c45-a41d-edd7bbac79f3,level,9291af72-3a03-460c-a959-a14cb9bd48ec,attorney,130.11,135,InActive,2024-04-28 20:16:27.951428
8a06c77c-0650-4985-9a04-e7d2cafa896b,generation,2ae9ab92-e46f-4c86-b155-cc020004c875,pay,391.71,394,Active,2024-04-30 19:08:17.271441
708c26f1-edfb-4d85-be18-90b93d8c4663,want,e029f4fb-92cb-4c91-855c-0d953d54344a,commercial,123.53,508,Out of Stock,2024-02-23 03:07:40.970987
0a814b2e-418a-4b8c-aef8-b29d2920325c,perhaps,b20d3139-92be-44c1-a060-80671e322464,window,398.6,356,InActive,2024-05-10 02:03:52.217422
f843e242-2d6c-4486-abca-5fd48906ec32,director,e3cfc2c4-2f7e-425a-9909-8a12acb9fbc1,dog,57.05,432,Active,2024-06-14 08:27:57.673532
c3bd5a90-c1d1-420e-b4c4-88c6543d14c4,high,8f6fe4e2-dc6a-4b37-b052-3ec67c44cf5c,measure,25.31,327,Active,2024-01-17 12:38:02.082121
e0a87fd1-8dc8-4a86-824d-185b2a70abd8,fund,c47de4b7-a520-4d32-8662-e22873069020,beyond,390.47,416,Active,2024-06-09 05:21:04.910797
39f6c643-6820-4a88-a615-12cbf7f4be80,well,872f9e1f-4a45-496b-b123-a593f572f64b,drug,314.71,927,Out of Stock,2024-02-29 22:46:50.906229
e608a7f3-abde-41b6-b330-ca373c74543a,career,41c38ba2-d77c-4fc6-b57c-1c01401c2afe,know,468.95,837,Out of Stock,2024-05-30 12:19:01.165558
9588466f-401d-439c-85ec-90dd9865f8fa,specific,7eeb64df-fdba-492a-88c6-5e7ce51e85f8,much,320.06,12,InActive,2024-04-09 06:35:45.957807
1998d3fa-3b6e-4a76-86e6-4d0daa3e5c72,those,345579c8-516f-40be-b26c-61d450a40639,care,104.18,653,Active,2024-05-04 18:45:47.995106
e914d132-2d11-452a-92c1-a9c59d163c0c,ready,7c9b2736-1925-47a8-b13e-88e74780ed25,sing,393.43,548,Out of Stock,2024-06-20 11:09:57.127510
4f87c797-2ff7-49c8-87b8-49b81c39f2ee,movement,238e8b6b-09a6-4cff-8bb7-a056606a41c1,need,359.58,17,Active,2024-05-15 17:24:17.334053
11eb28b0-9ca7-4cc7-a662-268cc2314a45,game,dba1bf34-40fc-4b1c-8d2e-830b9db3f676,third,12.78,7,Out of Stock,2024-03-25 12:12:25.822780
a74a3e31-16b9-422c-8430-0dcf83f0fabc,determine,3af8f540-abf5-4b59-81f6-cfa66c9e2f12,war,30.46,212,Active,2024-01-23 22:51:39.070153
0f43e4bd-060f-49bc-a901-9a1ea9cd96cd,little,d43a5bd5-56ca-493c-9739-3baf745941ef,technology,428.68,104,Active,2024-06-16 04:42:34.218204
c41aa508-233c-4923-a042-1f163ea814c4,near,ef9b17f0-576e-452d-ae6d-876158ea2ede,situation,470.3,295,InActive,2024-01-06 14:21:09.146198
7304a505-b5f4-41dc-831c-25570e812e0c,she,805ae93f-9bab-473d-ba77-cd73d6abe168,process,482.49,297,Out of Stock,2024-06-03 04:36:05.366757
d60c4cfd-61e9-46f8-81cd-a006fda0bada,maintain,73a81360-c0b1-4c22-839d-2cc10ef01f73,however,224.6,843,InActive,2024-04-16 21:39:05.743354
19d17104-4db0-48f5-a2eb-aad2879421ce,head,a05245a2-df86-4749-990a-a964758e8c30,something,253.78,537,Out of Stock,2024-01-07 11:30:34.699859
facf8c92-02e7-4600-8066-dadfb0a3ddb6,open,8f5b1c7d-1479-4561-83c3-194bdeccc8ad,set,95.27,815,Out of Stock,2024-01-31 05:37:44.335110
2144fd3c-0206-4c2f-baf7-56ff7d5cfa6d,life,88ee504a-c2a8-473a-a407-5419266c259d,everything,87.18,405,Active,2024-05-08 02:01:36.970604
3ff1d580-3117-4ec2-b8d6-17aa54281b26,especially,4c89ca89-e63d-4c5e-a8b5-6d16b80c3214,all,12.74,95,Active,2024-02-09 08:20:59.719572
c4a8b861-419d-4757-9e25-1bfcf5c41a80,put,ee31fcfc-5162-4e2e-ad26-b563dcbd3097,writer,251.36,452,Out of Stock,2024-02-16 14:02:28.662974
ce20e52a-f45d-454f-97ec-07ed634c0bdc,Democrat,f45a915e-d27d-4382-8d9e-6f7c9e6dd43f,ever,491.25,795,Active,2024-04-29 11:19:04.084402
cf657f23-f95f-4924-9b74-915e092eeab9,each,a62e5d68-2a62-4ce8-85d4-0941564a9ff1,more,461.41,249,Out of Stock,2024-03-17 02:43:07.290244
da0705f9-255f-4a2d-82f0-7720cd5fd7d7,no,ec4ed14d-1f49-48e1-ae28-b883be371294,toward,397.77,372,InActive,2024-01-19 23:27:16.486732
c1fe856f-1ef0-48e6-9e4c-b0a3a7a20423,yeah,45da2558-e702-4a97-8625-0c8f23ff5425,magazine,88.47,971,Out of Stock,2024-03-05 06:30:46.590604
6757a801-0a55-471d-b1f5-e5b74534ac7a,get,c0f95e7d-6c48-4d5b-aea0-b842cc697121,back,232.28,682,Out of Stock,2024-03-28 15:36:12.154215
fd1a86fa-0336-454f-8aed-2f788f19c7e6,beyond,4941af53-d8cf-4fe9-b42b-e717fd791820,language,394.6,826,Out of Stock,2024-02-11 06:46:44.133288
6671dbc4-6c44-4b9f-bd03-abc520705b1b,agency,73db0d1a-0635-4b56-99e6-dc5a3adf4eef,attorney,345.73,631,Out of Stock,2024-02-27 16:53:46.610787
aef60008-a36f-4436-872d-0aac4f30478d,blood,fee5eb85-6204-4f4b-b46e-3e4f85a04578,debate,415.02,349,InActive,2024-05-10 00:05:59.320968
c120873b-7e68-4ee9-85f8-970aef3b448b,live,4777f77c-32df-4b6c-9d95-15e55a19a581,artist,419.22,619,Out of Stock,2024-01-09 08:30:30.101191
159b94ab-78c0-41d1-9b9b-5822571ec4b9,bank,6ac1c033-5315-4d58-89e0-63eed4235778,wind,372.58,470,InActive,2024-06-05 02:25:29.820808
fdbbc6f5-450c-4f94-b62d-abc4528dc7b3,spring,63b5a1fa-c1b7-4011-99af-cae08c85aece,traditional,298.45,31,InActive,2024-03-07 04:06:56.197246
3ed9fc72-f912-427d-aaeb-a37fea617394,control,5f400eae-9494-490b-9d72-18d23e287822,quality,397.75,489,Active,2024-02-03 13:49:17.570361
2dbbbcd0-6c50-41a3-8f53-a0dd3e44e912,say,5a87e32a-59bd-4a4d-8b3c-34122da4a0ba,movement,492.57,589,Active,2024-05-19 08:36:47.398148
635f04cc-8e22-4668-bf13-e3226ddba8de,ever,55363a54-90e4-4f8b-a652-e3c812826ec8,compare,397.93,518,Out of Stock,2024-03-23 03:47:22.196750
6c652e39-ac53-4ea6-9dda-94d0b9f545e4,bit,f63921f3-02d7-41f1-85d5-628c886b6d7b,situation,20.81,183,InActive,2024-01-11 12:51:01.977015
039d4fa4-19b6-488b-adee-fd565a011ca6,kid,fee5eb85-6204-4f4b-b46e-3e4f85a04578,material,38.92,859,InActive,2024-02-11 05:14:11.706480
68ea7a92-a819-4687-8ab2-78ab4fa1d653,prove,8743e691-6722-4604-9c6e-8058a0734eb9,test,161.01,842,Out of Stock,2024-02-01 11:24:35.518686
0cb2a554-b916-49c5-98a6-6ed77d00f7e8,reflect,7b539636-fcdb-4749-9e31-f9e38c83cec8,fall,222.69,479,InActive,2024-03-07 07:01:24.734153
c1036efd-d382-4b66-acbf-9543aad4c693,body,9f52f0c9-da30-4645-ab01-8f36464cb04e,go,116.26,924,Out of Stock,2024-01-21 16:52:34.545584
6cda2ac2-5b2d-4c01-bf75-24eb7bbd3b88,forward,8ab42bf4-28e7-460d-a53e-1c9bf7a81008,sure,429.99,553,Active,2024-04-27 00:25:15.257596
5c08a392-adfe-4610-9941-d11e45719f90,to,9e925b36-5cd4-44ad-a22f-ae41be034ef5,require,135.38,614,Out of Stock,2024-04-16 12:02:59.158680
c1356a59-6555-4673-82fe-38b985406a08,for,c267b77a-700c-4a2d-b0d9-166c15e491f2,teach,218.03,704,Active,2024-05-14 10:30:07.341540
6690921a-8b0c-49d4-9df1-8135412e864c,name,419dd3ff-30bc-4f61-898a-15050f39bb2d,story,66.64,946,Active,2024-06-21 17:00:47.988033
2e003ad7-0579-40d0-b370-c9760c85886f,personal,b7e6308b-12a8-4e89-b895-c009530d7f41,at,42.2,694,Out of Stock,2024-03-15 01:09:12.451946
a1e71216-0a7d-4ffa-85bd-6bf5b42140a7,financial,ac968665-d7be-42e5-879b-9eb1b12bf163,suggest,440.66,309,InActive,2024-06-15 21:20:50.850522
c5730e5d-8296-4713-ab48-b3616ffc262c,billion,c7c09c84-6d80-404e-a07d-f140496e8c36,safe,400.35,869,InActive,2024-06-22 19:39:16.693006
f6c143f2-5b53-4027-a8e0-7c40695650d7,production,39324076-145b-46e5-a778-a7440622b7ae,health,430.39,428,Out of Stock,2024-06-04 20:46:07.074800
3b0417fa-0dea-485b-8962-83d5241879e0,me,296f4a34-db12-49f6-8fdc-ec26670503e9,really,475.77,55,InActive,2024-01-07 04:44:43.481041
844952e6-eecd-4ca5-8cea-0dee3209a4da,notice,a05245a2-df86-4749-990a-a964758e8c30,put,399.7,939,Active,2024-03-01 21:39:58.724747
ce113817-6015-4512-b4dc-6dc65d9280f9,president,6f4a07a1-9459-48ea-89c4-d6b00035c0fc,side,245.79,358,Active,2024-01-02 11:04:05.187484
335a56af-c5ef-41f6-9a37-e340eaeb83f7,when,800e671e-760b-4f34-a2d4-c3e71b672306,its,267.24,949,InActive,2024-05-18 22:22:42.289798
fb975f4b-2c18-46e3-a2fe-5b7c174e3c32,onto,a0c8cc7b-ebe8-421d-848e-172441d67b36,seven,299.54,461,InActive,2024-04-10 22:00:14.403303
1624435e-3f65-4c84-91ab-ac0b3ee05503,case,e4412a13-5f6a-4ff0-8ed1-87946d5b06c5,have,398.63,339,Out of Stock,2024-05-01 14:55:40.032095
5abf59d1-7cae-4936-8599-832be6168392,hold,3697512f-0959-40d3-9e5d-f0b87482362d,we,358.08,747,InActive,2024-03-14 19:45:01.237334
984027a2-2d45-4f6a-adc5-eb2ead9890c5,door,482f9f93-698e-43af-91ac-bd9cdeab37c3,tree,426.49,115,Out of Stock,2024-05-31 19:57:23.902203
910d2452-6ea3-4eaa-a97d-fc98cc0f91d3,role,b56b0670-cd63-467b-ab0d-31b4ff55841d,address,63.83,598,Out of Stock,2024-06-15 18:22:56.398596
64a7491e-670c-4c16-9a51-197612a025e0,exactly,42bd75ac-a38f-47eb-9bf5-88814438b5da,perform,305.2,287,Active,2024-03-30 16:05:37.169063
0fe74cba-ce1a-4640-9a63-9374c1d750e3,kid,e85c4791-0c02-44f4-9889-88c53cd8f59d,particular,486.62,162,Active,2024-05-27 13:51:16.820369
1d32b44f-28bc-430c-82a4-cfb9b9659ceb,environment,f8b64dd9-89af-4e03-aa98-9e2d9150be04,throw,129.77,156,InActive,2024-05-31 08:36:45.398580
e79c95cc-5052-4006-ba6b-6db5396ee5f8,smile,d1dac2b7-5cfc-410e-aeb9-e3697605d71b,total,112.02,818,InActive,2024-04-05 03:37:13.004401
64ffc99c-e5a3-4f70-91b2-fa31222f8d86,will,43e67514-c29e-4b3f-9752-536bec4ed4e6,garden,262.23,638,InActive,2024-02-04 10:20:51.224307
01e9ca22-c5d6-4b87-8eb4-0de2f197937e,level,3be7dcef-3289-4f11-b757-11dbd7d3f197,approach,430.96,941,InActive,2024-04-19 21:37:18.444825
99b37a98-559c-4f53-b777-d31d522a6589,seek,59fdcf7e-3682-4340-a73d-71b9226d45dc,appear,86.95,90,Out of Stock,2024-02-17 09:55:55.855645
991f9462-8dd9-4686-9537-8d0ed33f9484,account,2996ae87-12bb-4adb-9eb7-a3e2d271c222,star,333.34,643,Active,2024-05-16 02:52:13.029759
74fb7255-c081-4c15-95e5-9b37ae89a85e,station,89ca19b8-37eb-45fd-a235-3c5e089f3a99,on,115.88,392,Active,2024-01-24 10:09:05.656273
cd3ace9c-f766-490e-a6e2-ca978b1481e3,approach,2d30b158-98a2-4a3f-ac9a-7a5e76ad4a3e,room,408.44,549,InActive,2024-01-15 06:51:23.859919
553d1e68-f0b8-4d63-861c-316c29254b53,down,edfdea12-68ca-4937-b753-b8a294f1ce17,Republican,219.54,659,Out of Stock,2024-05-21 23:14:01.623418
c961a6f3-2e8c-4782-9b43-8c978f75afbb,reveal,34469e07-707f-4321-b6ef-d5778d54bce5,everyone,170.54,115,Out of Stock,2024-02-20 11:08:03.885252
9cccf138-d878-48da-a2cc-4355d8ae67a0,sea,ad38e572-ef6c-48b3-b528-3881207d683c,happy,73.18,845,InActive,2024-06-06 01:33:03.323427
b6319a9c-f519-4ca0-9174-ddf14f65b17d,Republican,e201b423-2f4f-47d1-a2c8-a1955d95abb7,along,468.24,74,Active,2024-05-21 00:22:40.287804
76e3ecca-b7f3-4fbb-a2f6-4681990b946e,use,f63921f3-02d7-41f1-85d5-628c886b6d7b,focus,445.47,143,Out of Stock,2024-05-14 23:36:33.223909
cec16ea8-1293-4c35-85ef-89636142f062,size,87c32826-6b8c-47c2-9c98-47e46fac7e7f,they,278.02,60,Out of Stock,2024-01-27 11:57:47.812028
f917aecc-4b65-4041-87ae-06ecfc320ef2,skin,03bb45ed-ef17-4f93-980d-2e6556c3d599,administration,271.11,474,InActive,2024-04-25 03:15:39.078056
4082d61f-7674-4f10-ac8c-485cd3dbeec4,very,2b087a23-550d-4e2d-accf-f084733b1514,prepare,377.48,251,Active,2024-06-09 15:37:32.683095
6a1a4454-157c-474f-b6d0-fc57519aa974,down,5c62f620-4566-4667-9e74-bb4358fb4485,player,55.49,364,Active,2024-04-01 08:27:08.602869
b65becb9-b38f-4e6b-b383-1db678924b55,them,b3f0c17f-e019-4d44-a01c-eea7aba78772,popular,25.17,217,Active,2024-02-25 16:34:04.041970
5101705b-ac51-4922-b0f8-6317b94d9535,many,962a719e-7fd0-421a-af6d-50af89ea1614,unit,313.26,540,Active,2024-06-03 12:47:58.887894
4af49451-3d5c-4fbb-a583-43ec54c7a9f6,issue,30667297-369d-4e36-949e-d2bdd19eb056,radio,259.31,806,Out of Stock,2024-06-18 18:43:42.039119
5c475ac0-10c8-4119-aa8e-46558c2f6974,now,1c306c8b-9502-4168-a9bf-39f3c881a595,enter,440.83,533,Out of Stock,2024-04-19 21:43:37.989418
d8be6be1-f849-4604-ab9e-8b7e6913a1b1,lose,d237d54a-cfb9-4a7a-9221-5a51a4125391,receive,266.71,650,Out of Stock,2024-02-28 15:45:46.658388
d6649106-7ce5-43e3-84f7-51b7c8736252,part,30a10943-1a81-43a5-9189-c67176570a43,this,226.93,865,InActive,2024-02-11 08:19:21.629309
457f1208-c9c1-4d95-8d8b-2156273a3e8f,including,2c558e46-0049-4579-869e-a84d947e05c8,treatment,312.84,847,Out of Stock,2024-03-06 20:47:03.770282
f9ad2985-3912-4b6f-ab43-21dea5b58475,various,3e7f7358-c713-4d64-ac44-e494a50b8164,name,488.36,543,Active,2024-03-21 22:53:30.486352
bcd7cfcc-c849-4042-abec-a3eb16116a72,nice,a39cddf0-f95a-4f98-8717-9e015ada415b,huge,289.93,533,Active,2024-01-25 20:29:04.263024
bf484dd4-889b-43be-ab81-78605487ec5d,fine,e5a98c41-891f-42aa-a5f2-788d4b08aa34,oil,350.55,625,Active,2024-05-14 23:13:30.982492
88e8c06f-6639-439a-901c-01489d695baa,law,461827cd-f57c-41e8-a7af-fa64f6cb2991,toward,28.31,457,Out of Stock,2024-02-29 19:14:55.167180
df11a0b9-03ad-410e-b16a-00a8faeb3d37,finish,cb02444f-0889-426e-ac49-6d20e2f381cf,market,172.2,131,InActive,2024-05-03 17:08:56.846285
b0a12227-364a-4b6c-92f9-8e89f1404194,life,bb6b2366-02f0-410b-b414-1818da58b05e,join,115.38,888,Active,2024-06-21 23:07:40.827159
7294e46e-0dc8-4603-8ef4-7cfe147abab0,current,40fb38c1-2370-4626-92bc-dae39d58ae98,simple,405.1,343,Out of Stock,2024-05-19 18:09:59.631755
c134bf7c-9037-4488-9f8f-00918ba1f829,outside,bda735a0-6c1b-4ae7-870f-4d92132f98cc,some,421.15,880,InActive,2024-05-27 01:21:29.748024
e9a63045-e101-444c-a374-aa53fe5b3cca,Republican,3431e010-8aaa-48ff-ba48-453d6afe3289,machine,426.51,195,InActive,2024-02-09 00:09:02.900908
e61f1dad-1ec7-4114-aaf5-7a449f91c7b4,factor,c9a89c46-4f89-4cc4-a804-be28738fc04b,about,91.72,974,Out of Stock,2024-03-09 12:51:01.219524
ff849e48-311d-4cde-98be-25b23181de27,when,d1725e7d-fa9e-4112-acdf-6a9ba79583f3,instead,472.44,138,Active,2024-04-18 04:07:15.219866
786da2ca-4256-4909-b41c-26f78c848a5c,cost,437180c9-f781-4ffd-b6f2-6400e7eba0ac,land,37.55,262,Active,2024-04-13 22:30:54.126280
defd4da6-351c-4c0e-9761-a90659c6a7f4,issue,5d5e4dcc-e26f-41a6-bb99-2dabd181537a,kind,486.78,177,Out of Stock,2024-04-14 11:41:28.170979
ba04d9ff-c3ca-4c10-bccb-83ded815a838,who,d237d54a-cfb9-4a7a-9221-5a51a4125391,ground,371.78,557,Active,2024-02-10 18:45:45.005834
3bc16381-bd29-4b7f-8366-3ecf707883f8,military,8ac7244d-c62b-4657-9ea2-aac295b87c39,author,359.75,286,Active,2024-03-30 00:49:19.097488
12156257-f0e6-4598-bcc6-0ef194255eea,participant,9fc9b195-634b-40aa-979e-07a7ed8a53bd,these,487.97,955,InActive,2024-01-12 23:14:37.826418
b0b295a7-0858-4696-b0de-a60f3eecffb3,bring,ff7cfc2e-76e3-41c0-823b-03e170fa871b,hotel,327.62,852,Active,2024-01-01 10:37:13.911336
b3e6a3a1-7296-4dbe-8bbe-8d92f52d7886,agreement,23c3c85e-731a-48af-bc67-00a026e1c9d0,spend,199.3,977,Out of Stock,2024-03-15 20:01:23.444363
a0b32bc9-c63d-4380-b7b0-22c8f299402b,energy,96e76a10-3cb0-45f0-ba91-0c81b7598cc2,decide,167.45,367,InActive,2024-01-02 12:24:18.759472
4c67e67d-a50c-48b2-95b2-936d51d8ffb4,he,d1369764-bd93-4c42-b390-3f78fd3a7166,role,171.99,476,Out of Stock,2024-03-26 06:58:26.614060
35a6a9ab-bca7-40b1-932f-17cb6441f1de,customer,adf0993d-3fd2-4cbe-8550-35f769335ea2,true,293.26,861,Active,2024-04-02 18:30:40.164867
04228864-0335-42f2-80bd-1a047f8de16c,buy,b2d4f66e-f9de-4285-b4d9-a236fdbad824,identify,245.19,36,InActive,2024-01-14 11:51:41.628267
96068eb3-cb4d-4093-b6fc-2d668fafa023,hour,7c20f839-fbaf-4b25-90c1-60e5bee6956d,wish,148.91,731,Active,2024-01-22 01:20:57.325335
0ce24b36-44ff-4536-831e-e0b5a8d9dfec,oil,2f89662a-f0ba-4ac6-8b50-68d2396290cd,human,323.71,72,Active,2024-04-05 21:06:25.169898
cf354b23-5d64-47b3-963a-cd9a713608c2,movie,98369e85-4eb2-45ab-99bc-ecc56d868d86,try,423.06,121,InActive,2024-04-13 13:49:19.871461
02ccf0f5-1ea5-45f5-aef2-16bf4413568d,true,60d304f5-44c3-4f35-b1ab-78b1a7c8b744,stage,263.08,109,InActive,2024-03-03 16:32:10.025435
429a399b-2dce-422f-8e72-9ce45b4c8673,tell,0ab1cf0a-5515-4125-9a1d-dae6c00c243e,middle,396.5,377,Out of Stock,2024-03-17 04:34:52.275636
ccd297f5-990d-4f78-9166-beca712cd566,form,4ffea1f9-9a72-4b6e-8351-9bedff80cf55,purpose,292.8,946,Out of Stock,2024-04-04 01:39:03.730051
9ccc8c08-a5dc-4ba6-83ef-f0e6a46f5de4,sell,37aaa082-7d62-40ff-b52c-32129b4e3836,race,57.45,400,Out of Stock,2024-06-06 00:57:13.323746
1519b4d1-ad25-4e01-baeb-f610eb85993d,fire,4dbbbc83-5332-4560-9665-4e4300af4e26,minute,431.2,128,InActive,2024-04-24 01:19:40.876772
f37fe877-c9fc-4fea-a31e-289718479e53,challenge,34305682-81e8-4de8-a280-3832d81b1c9e,live,28.89,885,InActive,2024-02-14 07:23:20.029966
7644cedc-119f-4e0a-9272-fa0a60b5cc24,learn,de04b305-5a35-4360-8f6c-b4311772dcee,break,150.1,242,Active,2024-05-30 11:03:24.135188
7b5f7e9f-d1ae-414b-9ea5-a92b372fb07a,range,15507351-5016-4cec-b945-f035e9118cf9,in,188.67,159,Active,2024-04-11 13:20:01.002555
36a6b8dd-77b5-4454-b5ca-2802e953f339,much,6f657e16-f60d-45a5-a2fd-d2d19952061c,series,33.84,607,InActive,2024-01-29 04:56:39.394780
eae7163f-94ba-437c-9969-268a2fd0e0bf,into,312e1df8-79e4-4e72-b9ca-7d4e3aa2f75f,medical,381.92,120,Active,2024-01-31 13:27:18.293956
8a6e877d-d622-420e-ba72-f6c34003c3aa,avoid,1fb155c8-c124-4ff5-a6cd-677f6081bd5f,to,311.17,890,Active,2024-05-22 20:37:02.559938
7f8c85d5-a42e-42fa-b81a-09a9cdbffecf,fund,7513a8f1-109e-44b0-b3eb-22fbc6153bdb,them,394.0,998,Active,2024-03-24 18:49:45.350918
40c4cd0b-41d3-4774-9833-e8a717dfdab9,amount,b623797a-a527-4d7b-990d-cb9b13b32508,and,103.13,849,InActive,2024-03-26 05:45:14.036434
03189c0f-6173-4b68-9a61-067653e51e35,we,313827eb-e119-4991-b114-ef0464fbe104,collection,407.25,740,InActive,2024-03-18 11:42:09.943555
50707978-96ea-407c-ade7-e51345e6b928,run,3b9c28eb-5e3d-4a78-ad0b-9ef47ee57b89,wrong,418.99,283,InActive,2024-01-18 14:23:19.747934
6473a22a-cb20-47c7-98f4-8736eff612ad,argue,c3036798-a8a9-4481-9329-a18fdbce0db1,event,439.93,207,Active,2024-06-02 02:37:53.305818
a8623967-88df-4032-adf6-c6f3e231b61b,their,7e129e5e-b668-4e33-b817-66dc1c30361f,property,16.27,503,Active,2024-04-05 05:26:46.042017
8749a8d6-2c09-46ea-a68e-8959ad9cf1cb,scientist,d54e69df-9e7c-4f23-b9a5-8a3a3c942293,read,254.48,796,InActive,2024-01-12 15:59:30.358666
65d3209d-6681-4c30-81b3-feee5f731379,know,dda406ad-eeca-4168-858c-06a85b7565dd,pull,364.19,267,Out of Stock,2024-03-08 07:11:58.780781
329108ea-e8e7-48f9-bb9d-b316ef928f52,by,8a033b0e-e9f5-452e-b77d-7851842da048,community,316.83,410,Active,2024-03-23 20:18:46.335601
2d61572a-ad68-4eb9-a327-cbde171ce77a,middle,f292cfe7-c77d-4dd4-8b75-b5eb72f08ece,above,337.62,812,InActive,2024-02-13 09:14:07.852570
a57619b6-520f-484f-b303-9dde10251a6e,never,dad716f3-e3fa-4ac0-a6d0-d61ef7644498,court,486.92,729,InActive,2024-05-23 17:07:49.377247
94867966-da43-4d80-b9d0-2ffe06637419,wide,da57e3df-88be-4c2c-85d2-d167fc6e495f,response,114.79,172,Active,2024-05-08 23:08:39.858580
c84e6cce-d8a1-48ac-b1db-0bb3a9cd08c4,turn,6f657e16-f60d-45a5-a2fd-d2d19952061c,cover,332.72,535,Active,2024-02-26 14:05:06.724637
afb4e685-3245-4818-92cc-230297bab23e,fact,78f282c6-f498-4b39-baf8-9c2e04a850c3,work,153.64,543,InActive,2024-05-17 10:39:52.864037
af93566c-ecbb-4190-87bf-20dc5e3d7225,age,3abe2723-59b9-4410-86ee-f2669557fe50,suffer,56.19,541,Out of Stock,2024-05-10 12:27:49.715205
3f359e0d-13fe-4c16-8641-3e34da3250bd,herself,f45a915e-d27d-4382-8d9e-6f7c9e6dd43f,large,89.2,702,Out of Stock,2024-05-02 16:58:59.921307
05943afc-d789-4c40-b24e-ea5771c47f6d,away,6c98c4d8-8056-4fff-8483-1d413a3e0b42,big,222.53,565,Active,2024-02-11 21:30:06.544786
48f13552-2149-4d7f-807e-7c9122f0f4ab,break,61fc5dc3-2f3c-4c05-b009-ca2a25f79afd,pattern,326.21,500,Active,2024-06-23 22:12:59.363433
272f05f8-1d73-4054-b826-59e1f7841f7d,sure,341011fa-966d-41ff-8fb2-ea5fc2a7795c,property,150.36,524,InActive,2024-03-20 10:57:50.096842
e58d34bf-c154-4b08-ad22-2b4f0e569cde,ask,2a674299-d637-4eee-8e84-ac2cb98cf66e,trip,327.03,689,InActive,2024-01-06 23:01:46.633021
a661f6e8-4181-4f0b-a016-4c70cf2512f8,fill,0c04c79f-16f5-4263-b5dd-202bf1163039,father,152.55,339,InActive,2024-04-25 00:44:42.722509
4c6af71d-184c-40c7-9953-3fd7c5a8a503,defense,296f4a34-db12-49f6-8fdc-ec26670503e9,positive,128.38,947,InActive,2024-05-02 10:53:24.796128
3251558c-bec6-41cb-b1e0-37972f9c9c5d,third,de04b305-5a35-4360-8f6c-b4311772dcee,prevent,361.82,604,Out of Stock,2024-03-01 06:59:28.365117
be19c519-553c-4bc7-971f-fa7ae20bb1b1,yet,af1756e6-e57c-4326-97a5-cfee6a4cecba,age,200.85,541,InActive,2024-04-25 01:57:00.313886
126f2f3b-ffae-40d6-b936-20fcd531b63a,send,4c325efa-b1db-49f2-b531-7dadc35209f5,myself,408.61,660,Out of Stock,2024-05-13 10:15:26.694115
6d15bc69-2455-49f9-906d-e33e38a28520,yeah,800e671e-760b-4f34-a2d4-c3e71b672306,attack,395.54,692,Active,2024-03-18 03:16:59.402411
11bb0b40-bac4-4982-bbe0-d9c2f9f351b2,vote,375acda7-88c7-438c-94f3-74f064382446,outside,405.35,464,InActive,2024-04-07 02:23:40.276638
b8942f0c-f167-43b4-87a1-cb2d8ea34b0e,support,a2125538-4a99-4419-b873-6332c81ef768,water,63.93,396,Out of Stock,2024-02-24 06:16:24.915953
970d600b-383e-4bea-b3e2-fa0a19c19e39,exist,312e1df8-79e4-4e72-b9ca-7d4e3aa2f75f,night,330.22,910,Out of Stock,2024-05-03 22:15:18.095712
b7b69f9b-e662-42d2-ac7b-f2f9a0468961,nature,2cff7768-911a-4064-97b7-8e871170d508,meet,91.35,101,InActive,2024-01-15 02:34:03.422213
dba995f5-c249-412c-b1c3-73197cda1635,wife,b799ec32-2bba-4c65-b11b-34c69d797e7e,policy,235.54,729,InActive,2024-06-13 11:02:08.360945
9854dbd9-10bf-4c83-942b-254e68ec0b7b,check,b13c4511-c530-4f68-9749-077736c17375,spend,65.82,699,Active,2024-04-20 05:42:46.275967
fbcd509c-5cfb-40b8-a078-e42f6722141f,much,fc1a1c63-53b9-4ee6-b6b6-e6592b524564,of,166.76,927,InActive,2024-03-04 15:43:48.975244
1e5ea0fc-d440-4487-810f-62b46b937980,degree,2f170c97-e4ff-48fc-8684-3c4349386bea,spend,61.33,541,InActive,2024-01-17 00:05:56.656823
0dde507a-44f7-4957-8634-6129cc38874c,develop,c17459c9-b5ec-4482-814e-18a23f7365ef,forward,24.73,741,Out of Stock,2024-02-26 07:44:50.401617
4ff040f9-61d0-41bc-a73d-92f6a05cac77,home,4d8d9a97-6a6a-4425-9942-378b06c3d7ff,garden,308.76,744,Out of Stock,2024-02-17 06:52:16.867904
a86833c2-9805-488c-92c7-9068d7834bc6,machine,473f4a79-d80a-4de9-8dc9-a6a0302669d6,thing,448.81,108,Out of Stock,2024-01-23 06:20:38.521143
